718,05-07-2011,2011-2012,2011-2012,AIE,RCPT,893084,11CETBT102050,11CETBT102050,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2918,TUITION FEE,0,10000,0,0,0,0,0,0,0,
719,05-07-2011,2011-2012,2011-2012,AIE,RCPT,886630,11CETMT105002,11CETMT105002,Alumni,General,School of Electrical Electronics & Communication Engineering,M.Tech Communication Engineering,School of Electrical  Electronics,M.Tech Communication Engineering 2011-2012 II Sem IV,497,TUITION FEE,0,74000,0,0,0,0,0,0,0,
720,05-07-2011,2011-2012,2011-2012,AIE,RCPT,886630,11CETMT105002,11CETMT105002,Alumni,General,School of Electrical Electronics & Communication Engineering,M.Tech Communication Engineering,School of Electrical  Electronics,M.Tech Communication Engineering 2011-2012 II Sem IV,497,Security Fee,0,10000,0,0,0,0,0,0,0,
721,05-07-2011,2011-2012,2011-2012,AIE,RCPT,896150,11CETBT101083,11CETBT101083,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,514,TUITION FEE,0,128000,0,0,0,0,0,0,0,
722,05-07-2011,2011-2012,2011-2012,AIE,RCPT,896150,11CETBT101083,11CETBT101083,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,514,Security Fee,0,10000,0,0,0,0,0,0,0,
723,05-07-2011,2011-2012,2011-2012,AIE,RCPT,893092,11CETBT102048,11CETBT102048,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,494,TUITION FEE,0,128000,0,0,0,0,0,0,0,
724,05-07-2011,2011-2012,2011-2012,AIE,RCPT,893092,11CETBT102048,11CETBT102048,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,494,Security Fee,0,10000,0,0,0,0,0,0,0,
725,05-07-2011,2011-2012,2011-2012,AIE,RCPT,886743,11CETMT101004,11CETMT101004,No Information,General,School of Computing Science & Engineering,M.Tech Computer Science Engineering,School of Computing Science,M.Tech Computer Science Engineering 2011-2012 I Sem II,491,TUITION FEE,0,74000,0,0,0,0,0,0,0,
726,05-07-2011,2011-2012,2011-2012,AIE,RCPT,886743,11CETMT101004,11CETMT101004,No Information,General,School of Computing Science & Engineering,M.Tech Computer Science Engineering,School of Computing Science,M.Tech Computer Science Engineering 2011-2012 I Sem II,491,Security Fee,0,10000,0,0,0,0,0,0,0,
727,05-07-2011,2011-2012,2011-2012,AIE,RCPT,893087,11CETBT102049,11CETBT102049,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,515,TUITION FEE,0,128000,0,0,0,0,0,0,0,
728,05-07-2011,2011-2012,2011-2012,AIE,RCPT,893087,11CETBT102049,11CETBT102049,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 I Sem II,515,Security Fee,0,10000,0,0,0,0,0,0,0,
729,05-07-2011,2011-2012,2011-2012,AIE,RCPT,893085,11CETBT102050,11CETBT102050,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2917,TUITION FEE,0,118000,0,0,0,0,0,0,0,
730,05-07-2011,2011-2012,2011-2012,AIE,RCPT,893085,11CETBT102050,11CETBT102050,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,2917,Security Fee,0,10000,0,0,0,0,0,0,0,
731,05-07-2011,2011-2012,2011-2012,AIE,RCPT,898045,11CCICMCA102032,11CCICMCA102032,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,518,TUITION FEE,0,92000,0,0,0,0,0,0,0,
732,05-07-2011,2011-2012,2011-2012,AIE,RCPT,898045,11CCICMCA102032,11CCICMCA102032,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,518,Security Fee,0,10000,0,0,0,0,0,0,0,
733,05-07-2011,2011-2012,2011-2012,AIE,RCPT,896141,11CETBT101084,11CETBT101084,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,519,TUITION FEE,0,128000,0,0,0,0,0,0,0,
734,05-07-2011,2011-2012,2011-2012,AIE,RCPT,896141,11CETBT101084,11CETBT101084,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,519,Security Fee,0,10000,0,0,0,0,0,0,0,
735,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889022,11CETBT105061,11CETBT105061,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,ELECTRONICS AND COMMUNICATION ENGINEERING-2014-15 IV Sem VIII,502,TUITION FEE,0,40000,0,0,0,0,0,0,0,
736,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889023,11CETBT105061,11CETBT105061,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,ELECTRONICS AND COMMUNICATION ENGINEERING-2014-15 IV Sem VIII,501,TUITION FEE,0,49000,0,0,0,0,0,0,0,
737,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889024,11CETBT105061,11CETBT105061,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,ELECTRONICS AND COMMUNICATION ENGINEERING-2014-15 IV Sem VIII,500,TUITION FEE,0,39000,0,0,0,0,0,0,0,
738,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889024,11CETBT105061,11CETBT105061,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,ELECTRONICS AND COMMUNICATION ENGINEERING-2014-15 IV Sem VIII,500,Security Fee,0,10000,0,0,0,0,0,0,0,
739,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889032,11CETBT105060,11CETBT105060,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,495,TUITION FEE,0,128000,0,0,0,0,0,0,0,
740,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889032,11CETBT105060,11CETBT105060,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,495,Security Fee,0,10000,0,0,0,0,0,0,0,
741,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889015,11CETBT105062,11CETBT105062,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,509,TUITION FEE,0,128000,0,0,0,0,0,0,0,
742,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889015,11CETBT105062,11CETBT105062,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,509,Security Fee,0,10000,0,0,0,0,0,0,0,
743,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889006,11CETBT105063,11CETBT105063,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,510,TUITION FEE,0,128000,0,0,0,0,0,0,0,
744,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889006,11CETBT105063,11CETBT105063,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,510,Security Fee,0,10000,0,0,0,0,0,0,0,
745,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885488,11COMMBA101055,11COMMBA101055,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,517,TUITION FEE,0,128000,0,0,0,0,0,0,0,
746,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885488,11COMMBA101055,11COMMBA101055,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,517,Security Fee,0,10000,0,0,0,0,0,0,0,
747,05-07-2011,2011-2012,2011-2012,AIE,RCPT,891018,11CETBT103012,11CETBT103012,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 IV Sem VIII,507,TUITION FEE,0,128000,0,0,0,0,0,0,0,
748,05-07-2011,2011-2012,2011-2012,AIE,RCPT,891018,11CETBT103012,11CETBT103012,Alumni,General,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering,School of Civil Engineering,B.Tech/B.Tech (Hons) Civil Engineering 2011-2012 IV Sem VIII,507,Security Fee,0,10000,0,0,0,0,0,0,0,
749,05-07-2011,2011-2012,2011-2012,AIE,RCPT,888990,11CETBT105065,11CETBT105065,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,525,TUITION FEE,0,128000,0,0,0,0,0,0,0,
750,05-07-2011,2011-2012,2011-2012,AIE,RCPT,888990,11CETBT105065,11CETBT105065,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,525,Security Fee,0,10000,0,0,0,0,0,0,0,
751,05-07-2011,2011-2012,2011-2012,AIE,RCPT,888992,11CETBT105064,11CETBT105064,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,511,TUITION FEE,0,128000,0,0,0,0,0,0,0,
752,05-07-2011,2011-2012,2011-2012,AIE,RCPT,888992,11CETBT105064,11CETBT105064,No Information,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 I Sem II,511,Security Fee,0,10000,0,0,0,0,0,0,0,
753,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889038,11CETBT105059,11CETBT105059,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,493,TUITION FEE,0,128000,0,0,0,0,0,0,0,
754,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889038,11CETBT105059,11CETBT105059,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,493,Security Fee,0,10000,0,0,0,0,0,0,0,
755,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889045,11CETBT105058,11CETBT105058,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,492,TUITION FEE,0,128000,0,0,0,0,0,0,0,
756,05-07-2011,2011-2012,2011-2012,AIE,RCPT,889045,11CETBT105058,11CETBT105058,Alumni,General,School of Electrical Electronics & Communication Engineering,B.Tech/B.Tech (Hons) Electronics & Communications Engineering,School of Electrical  Electronics,B.Tech/B.Tech (Hons) Electronics & Comm. Engineering 2011-2012 IV Sem VIII,492,Security Fee,0,10000,0,0,0,0,0,0,0,
757,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885496,11COMMBA101052,11COMMBA101052,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,498,TUITION FEE,0,128000,0,0,0,0,0,0,0,
758,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885496,11COMMBA101052,11COMMBA101052,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,498,Security Fee,0,10000,0,0,0,0,0,0,0,
759,05-07-2011,2011-2012,2011-2012,AIE,RCPT,898058,11CCICMCA102030,11CCICMCA102030,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,506,TUITION FEE,0,92000,0,0,0,0,0,0,0,
760,05-07-2011,2011-2012,2011-2012,AIE,RCPT,898058,11CCICMCA102030,11CCICMCA102030,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,506,Security Fee,0,10000,0,0,0,0,0,0,0,
761,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885492,11COMMBA101053,11COMMBA101053,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,499,TUITION FEE,0,128000,0,0,0,0,0,0,0,
762,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885492,11COMMBA101053,11COMMBA101053,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,499,Security Fee,0,10000,0,0,0,0,0,0,0,
763,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885490,11COMMBA101054,11COMMBA101054,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,513,TUITION FEE,0,128000,0,0,0,0,0,0,0,
764,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885490,11COMMBA101054,11COMMBA101054,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,513,Security Fee,0,10000,0,0,0,0,0,0,0,
765,05-07-2011,2011-2012,2011-2012,AIE,RCPT,898049,11CCICMCA102031,11CCICMCA102031,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,508,TUITION FEE,0,92000,0,0,0,0,0,0,0,
766,05-07-2011,2011-2012,2011-2012,AIE,RCPT,898049,11CCICMCA102031,11CCICMCA102031,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2011-2012 III Sem VI,508,Security Fee,0,10000,0,0,0,0,0,0,0,
767,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885498,11COMMBA101051,11COMMBA101051,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,489,TUITION FEE,0,128000,0,0,0,0,0,0,0,
768,05-07-2011,2011-2012,2011-2012,AIE,RCPT,885498,11COMMBA101051,11COMMBA101051,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,489,Security Fee,0,10000,0,0,0,0,0,0,0,
769,05-07-2011,2011-2012,2011-2012,AIE,RCPT,896131,11CETBT101085,11CETBT101085,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,524,TUITION FEE,0,128000,0,0,0,0,0,0,0,
770,05-07-2011,2011-2012,2011-2012,AIE,RCPT,896131,11CETBT101085,11CETBT101085,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,524,Security Fee,0,10000,0,0,0,0,0,0,0,
771,05-07-2011,2011-2012,2011-2012,AIE,RCPT,893110,11CETBT102047,11CETBT102047,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,488,TUITION FEE,0,128000,0,0,0,0,0,0,0,
772,05-07-2011,2011-2012,2011-2012,AIE,RCPT,893110,11CETBT102047,11CETBT102047,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,488,Security Fee,0,10000,0,0,0,0,0,0,0,
773,05-07-2011,2011-2012,2011-2012,AIE,RCPT,896160,11CETBT101082,11CETBT101082,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,490,TUITION FEE,0,128000,0,0,0,0,0,0,0,
774,05-07-2011,2011-2012,2011-2012,AIE,RCPT,896160,11CETBT101082,11CETBT101082,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,490,Security Fee,0,10000,0,0,0,0,0,0,0,
775,06-07-2011,2011-2012,2011-2012,AIE,RCPT,885471,11COMMBA101059,11COMMBA101059,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,561,TUITION FEE,0,128000,0,0,0,0,0,0,0,
776,06-07-2011,2011-2012,2011-2012,AIE,RCPT,885471,11COMMBA101059,11COMMBA101059,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,561,Security Fee,0,10000,0,0,0,0,0,0,0,
777,06-07-2011,2011-2012,2011-2012,AIE,RCPT,885478,11COMMBA101058,11COMMBA101058,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,540,TUITION FEE,0,128000,0,0,0,0,0,0,0,
778,06-07-2011,2011-2012,2011-2012,AIE,RCPT,885478,11COMMBA101058,11COMMBA101058,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,540,Security Fee,0,10000,0,0,0,0,0,0,0,
779,06-07-2011,2011-2012,2011-2012,AIE,RCPT,885468,11COMMBA101060,11COMMBA101060,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,560,TUITION FEE,0,128000,0,0,0,0,0,0,0,
780,06-07-2011,2011-2012,2011-2012,AIE,RCPT,885468,11COMMBA101060,11COMMBA101060,Alumni,General,School of Business,MBA in dual specialization ,School of Business,MBA in dual specialization  2011-2012 II Sem IV,560,Security Fee,0,10000,0,0,0,0,0,0,0,
